Hour,Irradiance_Wm2,AmbientTemp_C,region,hour,panel_temp,energy_gain,cooling_cost,should_cool
2022062810,904.2,28.76,el_paso,10,56.55,4.582,2.353,1
2022062811,989.38,30.27,el_paso,11,62.28,5.859,2.353,1
2022062812,926.33,31.75,el_paso,12,61.4,5.656,2.353,1
2022062813,777.29,30.72,el_paso,13,54.3,3.462,2.353,1
2022062814,634.49,29.78,el_paso,14,46.31,0.0,0.0,0
2022062815,518.72,30.83,el_paso,15,47.77,1.335,2.353,0
2022062816,276.0,29.78,el_paso,16,41.26,0.0,0.0,0
2022062817,151.08,29.56,el_paso,17,33.98,0.0,0.0,0
2022062818,19.26,28.49,el_paso,18,28.6,0.0,0.0,0
2022062819,11.63,27.33,el_paso,19,24.21,0.0,0.0,1
2022062820,0.0,25.82,el_paso,20,26.06,0.0,0.0,0
2022062821,0.0,25.75,el_paso,21,26.16,0.0,0.0,0
2022062822,0.0,23.3,el_paso,22,23.83,0.0,0.0,0
2022062823,8.91,22.64,el_paso,23,22.19,0.0,0.0,0
2022062900,0.0,22.97,el_paso,0,19.39,0.0,0.0,0
2022062901,0.0,22.04,el_paso,1,21.34,0.0,0.0,0
2022062902,0.0,21.1,el_paso,2,19.68,0.0,0.0,0
2022062903,0.0,21.48,el_paso,3,22.69,0.0,0.0,0
2022062904,0.0,20.32,el_paso,4,22.35,0.0,0.0,0
2022062905,52.42,21.18,el_paso,5,23.67,0.0,0.0,0
2022062906,147.73,23.07,el_paso,6,29.14,0.0,0.0,0
2022062907,319.14,24.66,el_paso,7,30.03,0.0,0.0,0
2022062908,549.99,27.32,el_paso,8,45.68,0.0,0.0,0
2022062909,764.98,29.16,el_paso,9,50.61,2.441,2.353,0
2022062910,880.32,29.92,el_paso,10,61.17,5.387,2.353,1
2022062911,940.98,30.86,el_paso,11,59.1,5.165,2.353,1
2022062912,952.07,32.28,el_paso,12,60.65,5.433,2.353,1
2022062913,830.94,31.61,el_paso,13,56.07,3.467,2.353,1
2022062914,765.22,32.01,el_paso,14,54.35,3.155,2.353,1
2022062915,588.46,32.01,el_paso,15,50.87,1.703,2.353,0
2022062916,395.63,31.66,el_paso,16,42.01,0.0,0.0,0
2022062917,187.06,30.66,el_paso,17,37.74,0.0,0.0,0
2022062918,67.04,28.79,el_paso,18,29.54,0.0,0.0,0
2022062919,16.99,26.27,el_paso,19,23.73,0.0,0.0,0
2022062920,9.62,25.18,el_paso,20,27.68,0.0,0.0,0
2022062921,0.0,24.16,el_paso,21,19.05,0.0,0.0,0
2022062922,14.42,23.82,el_paso,22,24.2,0.0,0.0,0
2022062923,8.68,22.76,el_paso,23,20.55,0.0,0.0,0
2022063000,7.5,22.52,el_paso,0,19.39,0.0,0.0,0
2022063001,0.0,21.8,el_paso,1,20.25,0.0,0.0,0
2022063002,2.83,21.33,el_paso,2,21.88,0.0,0.0,0
2022063003,23.01,20.74,el_paso,3,19.23,0.0,0.0,0
2022063004,0.0,20.18,el_paso,4,20.45,0.0,0.0,0
2022063005,56.33,21.32,el_paso,5,22.43,0.0,0.0,1
2022063006,180.29,23.38,el_paso,6,26.91,0.0,0.0,0
2022063007,395.33,27.43,el_paso,7,37.7,0.0,0.0,0
2022063008,653.03,29.78,el_paso,8,48.15,1.866,2.353,0
2022063009,762.63,31.41,el_paso,9,51.56,2.447,2.353,0
2022063010,908.58,33.33,el_paso,10,66.25,6.548,2.353,1
2022063011,964.46,33.66,el_paso,11,62.04,5.769,2.353,1
2022063012,873.16,34.97,el_paso,12,57.93,4.627,2.353,1
2022063013,852.47,35.9,el_paso,13,63.96,5.878,2.353,1
2022063014,767.83,35.55,el_paso,14,58.15,4.21,2.353,0
2022063015,624.34,36.0,el_paso,15,58.47,3.171,2.353,1
2022063016,396.43,35.17,el_paso,16,48.1,0.0,0.0,0
2022063017,191.68,34.59,el_paso,17,41.05,0.0,0.0,0
2022063018,61.8,32.39,el_paso,18,36.71,0.0,0.0,0
2022063019,34.94,30.28,el_paso,19,27.35,0.0,0.0,0
2022063020,0.0,28.38,el_paso,20,30.2,0.0,0.0,0
2022063021,0.0,27.33,el_paso,21,28.2,0.0,0.0,0
2022063022,0.0,26.55,el_paso,22,24.51,0.0,0.0,0
2022063023,15.07,25.83,el_paso,23,22.35,0.0,0.0,0
2022060100,13.84,17.87,fresno,0,17.68,0.0,0.0,0
2022060101,3.73,17.07,fresno,1,17.06,0.0,0.0,0
2022060102,0.0,16.6,fresno,2,18.98,0.0,0.0,0
2022060103,15.85,15.57,fresno,3,16.35,0.0,0.0,0
2022060104,0.0,14.86,fresno,4,13.58,0.0,0.0,0
2022060105,93.26,17.43,fresno,5,21.5,0.0,0.0,0
2022060106,301.07,20.79,fresno,6,31.02,0.0,0.0,0
2022060107,503.71,24.25,fresno,7,40.93,0.0,0.0,0
2022060108,671.05,27.25,fresno,8,47.59,0.0,0.0,0
2022060109,841.13,31.6,fresno,9,55.13,3.939,2.353,0
2022060110,967.5,33.89,fresno,10,64.66,6.64,2.353,1
2022060111,1042.27,35.06,fresno,11,67.63,7.354,2.353,1
2022060112,1009.6,36.58,fresno,12,68.4,7.973,2.353,1
2022060113,919.78,36.8,fresno,13,64.42,6.639,2.353,1
2022060114,821.36,38.03,fresno,14,59.99,4.703,2.353,1
2022060115,651.04,37.95,fresno,15,59.15,3.645,2.353,1
2022060116,477.57,35.96,fresno,16,50.55,1.759,2.353,0
2022060117,242.68,34.64,fresno,17,39.74,0.0,0.0,0
2022060118,61.74,31.11,fresno,18,34.09,0.0,0.0,0
2022060119,4.04,26.88,fresno,19,23.05,0.0,0.0,0
2022060120,1.5,25.79,fresno,20,26.46,0.0,0.0,0
2022060121,0.0,25.25,fresno,21,25.14,0.0,0.0,0
2022060122,17.44,24.0,fresno,22,23.64,0.0,0.0,0
2022060123,0.0,22.53,fresno,23,24.87,0.0,0.0,0
2022060200,0.0,21.14,fresno,0,20.56,0.0,0.0,0
2022060201,11.3,20.3,fresno,1,24.7,0.0,0.0,0
2022060202,0.0,18.02,fresno,2,16.48,0.0,0.0,0
2022060203,6.85,17.82,fresno,3,16.97,0.0,0.0,0
2022060204,0.0,17.82,fresno,4,14.99,0.0,0.0,0
2022060205,109.65,19.29,fresno,5,23.28,0.0,0.0,0
2022060206,265.23,21.97,fresno,6,30.99,0.0,0.0,0
2022060207,450.25,24.3,fresno,7,39.6,0.0,0.0,0
2022060208,676.41,27.97,fresno,8,53.04,2.381,2.353,0
2022060209,832.25,30.43,fresno,9,55.39,3.835,2.353,1
2022060210,889.69,33.39,fresno,10,61.28,5.282,2.353,1
2022060211,907.22,34.71,fresno,11,63.46,5.564,2.353,1
2022060212,881.59,36.09,fresno,12,65.89,6.217,2.353,1
2022060213,854.54,35.43,fresno,13,59.1,4.575,2.353,1
2022060214,730.16,34.14,fresno,14,56.68,3.618,2.353,1
2022060215,457.84,32.77,fresno,15,46.08,0.0,0.0,0
2022060216,337.07,32.17,fresno,16,40.72,0.0,0.0,0
2022060217,184.33,32.58,fresno,17,38.71,0.0,0.0,0
2022060218,41.96,29.76,fresno,18,29.75,0.0,0.0,0
2022060219,2.73,28.32,fresno,19,29.12,0.0,0.0,0
2022060220,0.0,25.22,fresno,20,19.74,0.0,0.0,0
2022060221,9.26,24.1,fresno,21,24.98,0.0,0.0,0
2022060222,3.42,21.05,fresno,22,23.5,0.0,0.0,0
2022060223,0.0,19.64,fresno,23,20.7,0.0,0.0,0
2022060300,4.15,19.49,fresno,0,22.0,0.0,0.0,1
2022060301,0.0,17.96,fresno,1,16.21,0.0,0.0,0
2022060302,0.0,18.46,fresno,2,18.81,0.0,0.0,0
2022060303,21.5,17.53,fresno,3,13.27,0.0,0.0,0
2022060304,8.16,17.14,fresno,4,16.95,0.0,0.0,0
2022060305,114.99,16.24,fresno,5,21.07,0.0,0.0,0
2022060306,290.31,18.58,fresno,6,25.37,0.0,0.0,0
2022060307,487.05,21.67,fresno,7,35.56,0.0,0.0,1
2022060308,704.44,24.38,fresno,8,46.35,0.0,0.0,0
2022060309,805.59,27.09,fresno,9,51.63,3.042,2.353,1
2022060310,936.96,29.99,fresno,10,56.93,4.358,2.353,1
2022060311,1012.81,31.98,fresno,11,62.33,6.233,2.353,1
2022060312,982.71,33.27,fresno,12,61.19,5.556,2.353,1
2022060313,878.4,32.62,fresno,13,59.11,5.046,2.353,1
2022060314,748.71,34.13,fresno,14,58.58,3.935,2.353,1
2022060315,555.97,33.48,fresno,15,47.48,0.0,0.0,0
2022060316,368.13,33.05,fresno,16,40.45,0.0,0.0,0
2022060317,214.95,29.94,fresno,17,31.07,0.0,0.0,0
2022060318,67.45,28.77,fresno,18,32.82,0.0,0.0,0
2022060319,0.0,26.51,fresno,19,25.85,0.0,0.0,0
2022060320,18.35,25.07,fresno,20,25.2,0.0,0.0,0
2022060321,1.46,22.4,fresno,21,22.7,0.0,0.0,0
2022060322,0.81,21.94,fresno,22,26.9,0.0,0.0,0
2022060323,7.25,20.11,fresno,23,15.85,0.0,0.0,0
2022060400,21.5,19.08,fresno,0,19.71,0.0,0.0,0
2022060401,7.68,18.87,fresno,1,18.57,0.0,0.0,0
2022060402,0.0,19.18,fresno,2,13.72,0.0,0.0,0
2022060403,18.61,17.18,fresno,3,18.5,0.0,0.0,0
2022060404,0.0,17.67,fresno,4,22.5,0.0,0.0,0
2022060405,99.92,17.81,fresno,5,22.62,0.0,0.0,0
2022060406,255.38,20.47,fresno,6,28.47,0.0,0.0,0
2022060407,453.25,21.04,fresno,7,33.58,0.0,0.0,0
2022060408,620.25,22.31,fresno,8,41.89,0.0,0.0,0
2022060409,744.01,24.36,fresno,9,48.57,0.0,0.0,0
2022060410,851.45,26.78,fresno,10,54.95,3.465,2.353,1
2022060411,820.5,27.54,fresno,11,49.44,0.0,0.0,0
2022060412,857.12,28.33,fresno,12,55.78,4.218,2.353,1
2022060413,788.86,29.06,fresno,13,54.2,3.386,2.353,1
2022060414,681.18,30.42,fresno,14,50.25,2.473,2.353,0
2022060415,564.46,31.68,fresno,15,48.37,0.0,0.0,0
2022060416,410.41,32.46,fresno,16,42.48,0.0,0.0,0
2022060417,224.03,31.73,fresno,17,37.68,0.0,0.0,0
2022060418,77.0,29.04,fresno,18,29.58,0.0,0.0,0
2022060419,0.0,27.33,fresno,19,26.02,0.0,0.0,0
2022060420,0.0,25.34,fresno,20,21.55,0.0,0.0,0
2022060421,0.0,22.28,fresno,21,20.51,0.0,0.0,0
2022060422,0.0,22.5,fresno,22,21.18,0.0,0.0,0
2022060423,0.0,21.37,fresno,23,20.22,0.0,0.0,0
2022060500,23.23,20.57,fresno,0,18.76,0.0,0.0,0
2022060501,12.5,20.9,fresno,1,22.4,0.0,0.0,0
2022060502,9.02,20.68,fresno,2,20.41,0.0,0.0,0
2022060503,0.0,18.66,fresno,3,18.42,0.0,0.0,0
2022060504,17.2,19.2,fresno,4,16.56,0.0,0.0,0
2022060505,62.42,19.12,fresno,5,21.53,0.0,0.0,0
2022060506,218.18,21.99,fresno,6,29.29,0.0,0.0,0
2022060507,392.37,23.65,fresno,7,35.72,0.0,0.0,0
2022060508,635.84,26.13,fresno,8,50.58,2.225,2.353,0
2022060509,776.09,28.9,fresno,9,50.69,2.525,2.353,0
2022060510,914.0,31.95,fresno,10,61.38,5.14,2.353,1
2022060511,1002.2,33.27,fresno,11,63.98,6.473,2.353,1
2022060512,973.42,33.56,fresno,12,61.95,6.221,2.353,1
2022060513,898.88,34.69,fresno,13,63.28,6.161,2.353,1
2022060514,798.25,34.03,fresno,14,58.3,4.435,2.353,1
2022060515,624.04,33.63,fresno,15,53.3,2.124,2.353,0
2022060516,448.53,33.24,fresno,16,47.15,0.0,0.0,0
2022060517,252.37,31.91,fresno,17,35.97,0.0,0.0,0
2022060518,68.87,30.25,fresno,18,31.58,0.0,0.0,0
2022060519,0.0,28.24,fresno,19,30.42,0.0,0.0,0
2022060520,19.87,26.53,fresno,20,26.61,0.0,0.0,0
2022060521,0.0,25.9,fresno,21,23.61,0.0,0.0,0
2022060522,0.0,25.37,fresno,22,23.28,0.0,0.0,0
2022060523,0.0,22.65,fresno,23,20.65,0.0,0.0,0
2022060600,8.43,22.67,fresno,0,27.97,0.0,0.0,0
2022060601,0.0,20.45,fresno,1,19.37,0.0,0.0,0
2022060602,19.62,18.46,fresno,2,17.9,0.0,0.0,0
2022060603,9.46,18.79,fresno,3,15.17,0.0,0.0,0
2022060604,0.0,18.62,fresno,4,16.37,0.0,0.0,0
2022060605,97.55,19.03,fresno,5,20.9,0.0,0.0,0
2022060606,269.86,18.92,fresno,6,28.75,0.0,0.0,0
2022060607,481.41,21.95,fresno,7,35.08,0.0,0.0,0
2022060608,688.81,24.19,fresno,8,44.72,0.0,0.0,0
2022060609,846.85,26.89,fresno,9,52.48,3.371,2.353,1
2022060610,943.14,29.68,fresno,10,55.81,4.728,2.353,1
2022060611,1026.23,32.36,fresno,11,60.11,5.47,2.353,1
2022060612,938.48,33.34,fresno,12,61.96,6.068,2.353,1
2022060613,933.31,34.6,fresno,13,62.83,5.677,2.353,1
2022060614,865.24,35.85,fresno,14,65.44,6.235,2.353,1
2022060615,682.21,34.59,fresno,15,53.17,2.334,2.353,0
2022060616,495.79,34.42,fresno,16,48.17,1.502,2.353,1
2022060617,243.67,34.01,fresno,17,42.23,0.0,0.0,0
2022060618,79.39,29.75,fresno,18,31.63,0.0,0.0,0
2022060619,27.69,26.05,fresno,19,23.35,0.0,0.0,0
2022060620,0.0,24.37,fresno,20,22.07,0.0,0.0,0
2022060621,6.37,23.37,fresno,21,24.65,0.0,0.0,0
2022060622,0.0,21.08,fresno,22,23.41,0.0,0.0,0
2022060623,25.12,20.45,fresno,23,20.22,0.0,0.0,0
2022060700,0.0,18.82,fresno,0,21.41,0.0,0.0,1
2022060701,0.0,18.48,fresno,1,20.28,0.0,0.0,0
2022060702,3.37,17.44,fresno,2,19.18,0.0,0.0,0
2022060703,12.3,17.2,fresno,3,18.12,0.0,0.0,0
2022060704,1.97,17.05,fresno,4,17.28,0.0,0.0,0
2022060705,107.0,17.82,fresno,5,20.73,0.0,0.0,0
2022060706,305.08,19.84,fresno,6,30.81,0.0,0.0,0
2022060707,504.47,23.37,fresno,7,37.25,0.0,0.0,0
2022060708,662.88,26.52,fresno,8,46.28,0.0,0.0,0
2022060709,836.65,29.8,fresno,9,54.81,3.532,2.353,1
2022060710,979.75,30.9,fresno,10,61.9,6.416,2.353,1
2022060711,1013.51,34.61,fresno,11,64.14,7.21,2.353,1
2022060712,1022.48,35.92,fresno,12,65.84,7.094,2.353,1
2022060713,983.34,37.98,fresno,13,67.92,7.309,2.353,1
2022060714,842.46,38.67,fresno,14,67.76,6.187,2.353,1
2022060715,653.22,38.98,fresno,15,55.33,2.582,2.353,0
2022060716,456.02,36.66,fresno,16,48.09,0.0,0.0,0
2022060717,231.74,35.75,fresno,17,44.95,0.0,0.0,0
2022060718,66.95,32.81,fresno,18,32.17,0.0,0.0,0
2022060719,0.0,28.73,fresno,19,29.7,0.0,0.0,0
2022060720,0.0,26.33,fresno,20,23.38,0.0,0.0,0
2022060721,3.1,23.47,fresno,21,21.24,0.0,0.0,0
2022060722,4.45,22.15,fresno,22,19.45,0.0,0.0,0
2022060723,9.44,20.95,fresno,23,22.15,0.0,0.0,0
2022060800,0.0,20.23,fresno,0,16.89,0.0,0.0,0
2022060801,0.21,19.14,fresno,1,19.01,0.0,0.0,0
2022060802,4.2,17.82,fresno,2,17.13,0.0,0.0,0
2022060803,9.64,17.68,fresno,3,17.8,0.0,0.0,0
2022060804,14.34,17.23,fresno,4,15.5,0.0,0.0,0
2022060805,93.97,18.55,fresno,5,22.07,0.0,0.0,0
2022060806,288.53,20.34,fresno,6,31.95,0.0,0.0,0
2022060807,492.09,24.23,fresno,7,42.56,0.0,0.0,0
2022060808,688.79,26.9,fresno,8,48.0,2.068,2.353,0
2022060809,799.52,29.78,fresno,9,50.34,2.205,2.353,0
2022060810,942.74,32.22,fresno,10,63.28,5.779,2.353,1
2022060811,1003.07,34.8,fresno,11,65.51,7.251,2.353,1
2022060812,964.93,35.92,fresno,12,65.12,6.797,2.353,1
2022060813,875.43,37.02,fresno,13,64.9,6.408,2.353,1
2022060814,753.04,36.87,fresno,14,58.0,4.018,2.353,1
2022060815,678.23,37.01,fresno,15,59.38,4.039,2.353,1
2022060816,452.09,36.25,fresno,16,48.93,1.351,2.353,1
2022060817,254.71,34.62,fresno,17,41.03,0.0,0.0,0
2022060818,85.59,32.58,fresno,18,36.61,0.0,0.0,0
2022060819,11.69,29.85,fresno,19,25.75,0.0,0.0,0
2022060820,0.0,28.16,fresno,20,24.59,0.0,0.0,0
2022060821,19.08,26.06,fresno,21,29.37,0.0,0.0,0
2022060822,0.0,25.19,fresno,22,23.28,0.0,0.0,1
2022060823,0.0,22.04,fresno,23,20.8,0.0,0.0,0
2022060900,0.0,22.14,fresno,0,21.15,0.0,0.0,0
2022060901,0.0,20.82,fresno,1,16.0,0.0,0.0,0
2022060902,7.68,20.23,fresno,2,20.89,0.0,0.0,0
2022060903,0.0,19.57,fresno,3,16.13,0.0,0.0,0
2022060904,0.0,19.08,fresno,4,19.34,0.0,0.0,0
2022060905,86.45,19.69,fresno,5,20.05,0.0,0.0,0
2022060906,277.08,22.76,fresno,6,29.67,0.0,0.0,0
2022060907,481.1,25.14,fresno,7,41.95,0.0,0.0,0
2022060908,654.16,27.89,fresno,8,49.76,2.087,2.353,0
2022060909,780.77,30.47,fresno,9,52.86,2.821,2.353,0
2022060910,763.44,32.86,fresno,10,55.37,3.513,2.353,1
2022060911,863.61,35.4,fresno,11,67.04,6.084,2.353,1
2022060912,776.6,37.44,fresno,12,60.1,4.256,2.353,1
2022060913,781.52,37.97,fresno,13,61.21,4.91,2.353,1
2022060914,761.06,38.11,fresno,14,60.17,4.189,2.353,1
2022060915,638.23,38.92,fresno,15,55.76,2.69,2.353,0
2022060916,466.81,37.67,fresno,16,53.86,1.794,2.353,0
2022060917,292.15,36.46,fresno,17,42.41,0.0,0.0,0
2022060918,103.16,32.77,fresno,18,35.23,0.0,0.0,0
2022060919,6.5,30.1,fresno,19,29.46,0.0,0.0,0
2022060920,0.0,29.71,fresno,20,23.28,0.0,0.0,1
2022060921,0.85,28.18,fresno,21,31.24,0.0,0.0,0
2022060922,1.47,26.53,fresno,22,27.3,0.0,0.0,0
2022060923,22.99,26.1,fresno,23,27.03,0.0,0.0,0
2022061000,15.56,24.98,fresno,0,23.78,0.0,0.0,0
2022061001,5.44,23.27,fresno,1,21.69,0.0,0.0,0
2022061002,0.0,22.43,fresno,2,22.57,0.0,0.0,0
2022061003,0.0,22.16,fresno,3,21.14,0.0,0.0,0
2022061004,37.59,21.04,fresno,4,19.03,0.0,0.0,0
2022061005,106.49,23.91,fresno,5,31.58,0.0,0.0,0
2022061006,253.3,24.99,fresno,6,30.79,0.0,0.0,0
2022061007,468.21,28.15,fresno,7,45.65,0.0,0.0,0
2022061008,642.94,31.12,fresno,8,52.75,2.71,2.353,0
2022061009,830.13,33.64,fresno,9,60.69,4.911,2.353,1
2022061010,944.85,36.23,fresno,10,62.15,6.143,2.353,1
2022061011,965.04,39.96,fresno,11,68.89,7.343,2.353,1
2022061012,992.93,40.09,fresno,12,72.3,9.047,2.353,1
2022061013,961.42,40.44,fresno,13,72.84,8.375,2.353,1
2022061014,807.3,41.14,fresno,14,69.36,6.193,2.353,1
2022061015,668.48,40.62,fresno,15,61.61,4.244,2.353,1
2022061016,476.89,40.33,fresno,16,51.31,1.611,2.353,0
2022061017,264.68,38.77,fresno,17,48.64,0.604,2.353,0
2022061018,97.17,35.71,fresno,18,36.81,0.0,0.0,0
2022061019,22.04,31.6,fresno,19,30.4,0.0,0.0,0
2022061020,0.0,30.96,fresno,20,31.45,0.0,0.0,0
2022061021,0.0,29.85,fresno,21,27.08,0.0,0.0,0
2022061022,0.0,28.45,fresno,22,28.17,0.0,0.0,0
2022061023,30.03,25.92,fresno,23,28.56,0.0,0.0,0
2022061100,0.0,25.94,fresno,0,23.62,0.0,0.0,0
2022061101,28.63,24.39,fresno,1,23.53,0.0,0.0,0
2022061102,10.7,23.24,fresno,2,21.75,0.0,0.0,0
2022061103,0.0,23.35,fresno,3,25.05,0.0,0.0,0
2022061104,0.0,22.01,fresno,4,20.62,0.0,0.0,1
2022061105,107.65,22.91,fresno,5,27.87,0.0,0.0,0
2022061106,295.56,24.9,fresno,6,29.43,0.0,0.0,0
2022061107,496.91,29.34,fresno,7,44.45,0.0,0.0,0
2022061108,705.39,31.2,fresno,8,53.94,2.523,2.353,0
2022061109,851.7,33.67,fresno,9,57.11,4.426,2.353,1
2022061110,936.61,36.69,fresno,10,65.44,6.441,2.353,1
2022061111,1021.74,37.13,fresno,11,67.69,7.876,2.353,1
2022061112,972.22,40.39,fresno,12,69.21,7.711,2.353,1
2022061113,983.31,40.28,fresno,13,75.86,9.246,2.353,1
2022061114,850.05,40.84,fresno,14,66.88,6.547,2.353,1
2022061115,703.58,40.53,fresno,15,62.62,4.523,2.353,1
2022061116,487.46,39.8,fresno,16,56.53,2.089,2.353,0
2022061117,275.47,38.49,fresno,17,48.85,0.0,0.0,0
2022061118,93.96,36.91,fresno,18,37.86,0.0,0.0,0
2022061119,2.84,32.14,fresno,19,33.01,0.0,0.0,0
2022061120,0.0,31.06,fresno,20,30.99,0.0,0.0,0
2022061121,0.0,28.68,fresno,21,28.06,0.0,0.0,0
2022061122,0.0,27.37,fresno,22,27.47,0.0,0.0,0
2022061123,1.92,25.73,fresno,23,28.21,0.0,0.0,0
2022061200,0.0,25.79,fresno,0,26.22,0.0,0.0,0
2022061201,9.88,23.63,fresno,1,25.48,0.0,0.0,0
2022061202,0.0,23.6,fresno,2,20.52,0.0,0.0,0
2022061203,0.0,22.77,fresno,3,22.11,0.0,0.0,0
2022061204,2.03,20.94,fresno,4,22.94,0.0,0.0,0
2022061205,94.87,22.92,fresno,5,25.88,0.0,0.0,0
2022061206,289.81,26.02,fresno,6,34.04,0.0,0.0,0
2022061207,510.28,29.45,fresno,7,41.64,0.0,0.0,0
2022061208,659.93,31.51,fresno,8,49.93,1.873,2.353,0
2022061209,822.72,33.62,fresno,9,59.22,4.484,2.353,1
2022061210,902.69,36.77,fresno,10,65.73,6.37,2.353,1
2022061211,1002.26,37.49,fresno,11,69.9,8.233,2.353,1
2022061212,986.71,37.85,fresno,12,65.03,6.94,2.353,1
2022061213,919.38,37.53,fresno,13,65.36,6.53,2.353,1
2022061214,737.3,36.88,fresno,14,58.61,3.726,2.353,1
2022061215,606.09,34.72,fresno,15,48.92,1.984,2.353,0
2022061216,429.37,35.36,fresno,16,49.82,1.427,2.353,0
2022061217,263.5,32.68,fresno,17,45.58,0.0,0.0,0
2022061218,67.55,31.36,fresno,18,32.35,0.0,0.0,0
2022061219,0.0,27.69,fresno,19,26.83,0.0,0.0,0
2022061220,0.0,25.81,fresno,20,28.82,0.0,0.0,0
2022061221,0.0,24.38,fresno,21,23.17,0.0,0.0,0
2022061222,0.0,22.23,fresno,22,22.82,0.0,0.0,0
2022061223,6.68,20.63,fresno,23,18.3,0.0,0.0,0
2022061300,8.89,20.13,fresno,0,18.75,0.0,0.0,0
2022061301,0.0,19.18,fresno,1,19.9,0.0,0.0,0
2022061302,0.0,16.71,fresno,2,15.72,0.0,0.0,0
2022061303,0.0,16.12,fresno,3,14.96,0.0,0.0,0
2022061304,0.0,16.04,fresno,4,13.91,0.0,0.0,0
2022061305,127.38,15.63,fresno,5,19.29,0.0,0.0,0
2022061306,294.24,17.39,fresno,6,28.35,0.0,0.0,0
2022061307,493.73,19.37,fresno,7,34.85,0.0,0.0,0
2022061308,692.82,22.83,fresno,8,45.66,0.0,0.0,0
2022061309,867.83,25.04,fresno,9,51.68,3.386,2.353,1
2022061310,966.6,26.76,fresno,10,53.47,4.004,2.353,1
2022061311,1056.26,29.11,fresno,11,62.4,6.521,2.353,1
2022061312,1035.39,30.4,fresno,12,62.37,6.752,2.353,1
2022061313,997.19,31.34,fresno,13,63.96,6.692,2.353,1
2022061314,850.65,32.15,fresno,14,58.13,4.441,2.353,1
2022061315,723.17,31.78,fresno,15,55.01,3.018,2.353,1
2022061316,506.25,30.2,fresno,16,44.62,0.0,0.0,0
2022061317,319.87,29.28,fresno,17,35.52,0.0,0.0,0
2022061318,92.3,26.97,fresno,18,28.52,0.0,0.0,0
2022061319,9.99,24.21,fresno,19,24.95,0.0,0.0,0
2022061320,8.1,23.33,fresno,20,20.65,0.0,0.0,0
2022061321,0.0,22.42,fresno,21,23.6,0.0,0.0,0
2022061322,0.0,20.02,fresno,22,20.11,0.0,0.0,0
2022061323,11.34,18.61,fresno,23,18.18,0.0,0.0,0
2022061400,0.0,17.88,fresno,0,15.19,0.0,0.0,0
2022061401,0.0,16.85,fresno,1,13.17,0.0,0.0,0
2022061402,0.0,16.87,fresno,2,18.15,0.0,0.0,0
2022061403,0.0,15.35,fresno,3,18.89,0.0,0.0,0
2022061404,0.0,13.47,fresno,4,9.34,0.0,0.0,0
2022061405,129.92,15.51,fresno,5,19.49,0.0,0.0,0
2022061406,286.68,18.37,fresno,6,26.72,0.0,0.0,0
2022061407,494.07,21.58,fresno,7,35.05,0.0,0.0,0
2022061408,708.84,24.69,fresno,8,46.61,0.0,0.0,0
2022061409,854.15,26.94,fresno,9,53.96,3.62,2.353,1
2022061410,1005.64,30.16,fresno,10,61.41,6.354,2.353,1
2022061411,1016.42,32.25,fresno,11,63.44,6.613,2.353,1
2022061412,1054.4,32.53,fresno,12,65.05,6.962,2.353,1
2022061413,973.58,34.5,fresno,13,61.11,5.678,2.353,1
2022061414,867.76,35.14,fresno,14,62.24,5.362,2.353,1
2022061415,721.06,35.5,fresno,15,54.6,2.822,2.353,0
2022061416,533.45,34.22,fresno,16,47.81,1.156,2.353,0
2022061417,285.61,32.03,fresno,17,40.43,0.0,0.0,0
2022061418,96.13,29.84,fresno,18,33.06,0.0,0.0,0
2022061419,0.0,24.83,fresno,19,19.62,0.0,0.0,0
2022061420,1.87,24.56,fresno,20,27.11,0.0,0.0,0
2022061421,3.85,22.45,fresno,21,22.99,0.0,0.0,0
2022061422,7.82,21.16,fresno,22,22.6,0.0,0.0,0
2022061423,0.0,20.56,fresno,23,22.97,0.0,0.0,0
2022061500,0.0,19.24,fresno,0,16.5,0.0,0.0,0
2022061501,3.49,19.07,fresno,1,21.23,0.0,0.0,0
2022061502,8.06,17.6,fresno,2,17.38,0.0,0.0,0
2022061503,6.5,17.26,fresno,3,18.62,0.0,0.0,0
2022061504,0.0,17.48,fresno,4,16.12,0.0,0.0,0
2022061505,115.96,18.92,fresno,5,20.57,0.0,0.0,0
2022061506,295.51,21.66,fresno,6,30.07,0.0,0.0,0
2022061507,526.86,24.43,fresno,7,41.38,0.0,0.0,0
2022061508,705.36,27.17,fresno,8,50.51,2.331,2.353,0
2022061509,856.03,31.84,fresno,9,56.11,3.833,2.353,1
2022061510,979.53,34.18,fresno,10,65.1,6.555,2.353,1
2022061511,1034.48,36.28,fresno,11,71.27,8.87,2.353,1
2022061512,1045.77,37.93,fresno,12,71.43,9.148,2.353,1
2022061513,954.13,37.87,fresno,13,70.65,7.639,2.353,1
2022061514,833.76,39.58,fresno,14,65.1,6.146,2.353,1
2022061515,696.29,39.54,fresno,15,58.4,3.896,2.353,1
2022061516,492.08,38.86,fresno,16,53.47,1.968,2.353,0
2022061517,289.2,37.46,fresno,17,45.21,0.0,0.0,0
2022061518,111.21,34.07,fresno,18,36.82,0.0,0.0,0
2022061519,9.02,30.54,fresno,19,29.04,0.0,0.0,0
2022061520,0.0,28.84,fresno,20,26.36,0.0,0.0,0
2022061521,4.22,26.26,fresno,21,24.54,0.0,0.0,0
